Date,Time,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20122018,10:07:38:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,21,30.81,30.8,30.79,30.78,30.77,61,100,37,400,41
20122018,10:07:39:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,21,30.81,30.8,30.79,30.78,30.77,61,100,37,400,41
20122018,10:07:40:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,21,30.81,30.8,30.79,30.78,30.77,61,100,37,400,41
20122018,10:07:41:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,21,30.81,30.8,30.79,30.78,30.77,61,100,37,400,41
20122018,10:07:42:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,21,30.81,30.8,30.79,30.78,30.77,61,100,37,400,41
20122018,10:07:43:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,21,30.81,30.8,30.79,30.78,30.77,61,100,37,400,41
20122018,10:07:44:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,21,30.81,30.8,30.79,30.78,30.77,61,100,37,400,41
20122018,10:07:45:000000,30.83,30.84,30.85,30.86,30.87,38,400,23,200,31,30.82,30.81,30.8,30.79,30.78,34,100,63,600,37
20122018,10:07:46:000000,30.83,30.84,30.85,30.86,30.87,38,400,23,200,31,30.82,30.81,30.8,30.79,30.78,34,100,63,600,37
20122018,10:07:47:000000,30.83,30.84,30.85,30.86,30.87,38,400,23,200,31,30.82,30.81,30.8,30.79,30.78,34,100,63,600,37
20122018,10:07:48:000000,30.83,30.84,30.85,30.86,30.87,38,400,23,200,31,30.82,30.81,30.8,30.79,30.78,34,600,63,600,37
20122018,10:07:49:000000,30.83,30.84,30.85,30.86,30.87,38,400,23,200,31,30.82,30.81,30.8,30.79,30.78,34,600,63,600,37
20122018,10:07:50:000000,30.83,30.84,30.85,30.86,30.87,38,400,23,200,31,30.82,30.81,30.8,30.79,30.78,22,100,63,600,37
20122018,10:07:51:000000,30.83,30.84,30.85,30.86,30.87,38,400,23,200,31,30.82,30.81,30.8,30.79,30.78,22,100,63,600,37
20122018,10:07:52:000000,30.83,30.84,30.85,30.86,30.87,38,400,23,200,31,30.82,30.81,30.8,30.79,30.78,16,900,63,600,37
20122018,10:07:53:000000,30.82,30.83,30.84,30.85,30.86,41,600,38,400,23,30.81,30.8,30.79,30.78,30.77,54,100,37,400,41
20122018,10:07:54:000000,30.82,30.83,30.84,30.85,30.86,41,600,38,400,23,30.81,30.8,30.79,30.78,30.77,54,100,37,400,41
20122018,10:07:55:000000,30.81,30.82,30.83,30.84,30.85,56,100,39,800,35,30.8,30.79,30.78,30.77,30.76,30,300,41,700,43
20122018,10:07:56:000000,30.81,30.82,30.83,30.84,30.85,56,300,39,100,27,30.8,30.79,30.78,30.77,30.76,30,400,41,800,42
20122018,10:07:57:000000,30.81,30.82,30.83,30.84,30.85,56,300,39,100,27,30.8,30.79,30.78,30.77,30.76,30,400,41,800,42
20122018,10:07:58:000000,30.81,30.82,30.83,30.84,30.85,46,300,39,100,27,30.8,30.79,30.78,30.77,30.76,33,600,41,800,42
20122018,10:07:59:000000,30.81,30.82,30.83,30.84,30.85,46,300,39,100,27,30.8,30.79,30.78,30.77,30.76,33,600,41,800,42
20122018,10:08:00:000000,30.81,30.82,30.83,30.84,30.85,46,800,39,100,27,30.8,30.79,30.78,30.77,30.76,35,200,41,800,42
20122018,10:08:01:000000,30.81,30.82,30.83,30.84,30.85,46,800,39,100,27,30.8,30.79,30.78,30.77,30.76,35,200,41,800,42
20122018,10:08:02:000000,30.81,30.82,30.83,30.84,30.85,46,800,39,100,27,30.8,30.79,30.78,30.77,30.76,35,200,41,800,42
20122018,10:08:03:000000,30.82,30.83,30.84,30.85,30.86,39,100,27,400,21,30.81,30.8,30.79,30.78,30.77,10,300,37,200,41
20122018,10:08:04:000000,30.82,30.83,30.84,30.85,30.86,39,100,27,400,21,30.81,30.8,30.79,30.78,30.77,10,300,37,200,41
20122018,10:08:05:000000,30.82,30.83,30.84,30.85,30.86,42,100,27,400,21,30.81,30.8,30.79,30.78,30.77,43,100,37,200,41
20122018,10:08:06:000000,30.82,30.83,30.84,30.85,30.86,41,500,27,200,23,30.81,30.8,30.79,30.78,30.77,53,800,37,200,41
20122018,10:08:07:000000,30.82,30.83,30.84,30.85,30.86,41,500,27,200,23,30.81,30.8,30.79,30.78,30.77,53,800,37,200,41
20122018,10:08:08:000000,30.82,30.83,30.84,30.85,30.86,41,500,27,500,23,30.81,30.8,30.79,30.78,30.77,36,300,37,200,41
20122018,10:08:09:000000,30.82,30.83,30.84,30.85,30.86,41,500,27,500,23,30.81,30.8,30.79,30.78,30.77,36,300,37,200,41
20122018,10:08:10:000000,30.82,30.83,30.84,30.85,30.86,41,500,27,500,23,30.81,30.8,30.79,30.78,30.77,36,400,37,100,41
20122018,10:08:11:000000,30.82,30.83,30.84,30.85,30.86,41,500,27,500,23,30.81,30.8,30.79,30.78,30.77,36,400,37,100,41
